screen_name,created_at_month,created_at_day,created_at_year,country,location,friends_count,followers_count,statuses_count,favourites_count,favourited_count,dob_day,dob_year,dob_month,gender,mobile_favourites_count,mobile_favourited_count,education,experience,age,race,wage,retweeted_count,retweet_count,height
yoebhemrc,9,25,2014,USA,Portland,226,248,555,381,2,5,1954,5,female,0,0,13,0,70,white,21.78,1,1025,153
Rloecsidh,11,20,2012,Canada,Toronto ON,327,248,2227,57,6,9,1954,2,female,0,0,9,0,46,white,11.34,1,1,159
tiJfukuir,6,16,2010,Spain,Madrid Spain,466,247,2459,7,1,10,1982,10,male,0,0,11,0,40,white,74.18119413,1,344,171
edhjtsair,3,9,2009,USA,Nashville TN,663,247,384,13,4,1,1985,11,female,0,0,20,9,37,white,6.5,0,24,163
uissetrSL,9,3,2013,USA,Indianapolis Indiana,149,247,3241,43,5,26,1977,8,female,0,0,11,0,36,white,23.17,1,13,167
qr2eduRe7,3,30,2011,USA,San Jose CA,616,247,2394,731,5,7,1968,7,female,0,0,14,2,41,white,8.5,0,0,160
saiennLHn,7,5,2011,USA,Stockton,1445,247,595,405,13,27,1952,5,male,0,0,9,0,45,asian,31.3,1,153,182
BrMfregei,9,25,2013,USA,Houston,33,247,490,0,3,10,1962,9,female,0,0,9,0,51,white,20.63,0,0,155
aceosramp,4,16,2009,South Africa,Johannesburg,494,247,18076,5109,2,11,1971,2,female,0,0,11,26,39,white,31.93,1,187,161
eLtotLeao,3,12,2014,Earth,Global,62,247,34766,55,67,22,1971,11,NA,0,0,8,0,54,white,9,12,43,1
clsoisytk,3,7,2015,Japan,Tokyo,1688,247,526,77,2,10,1987,10,male,0,0,15,0,29,latino,26.91,1,4,181
ohsebggtl,4,14,2012,USA,Philadelphia,266,247,16270,0,226,27,1988,10,male,247,247,10,35,33,white,47.14,0,0,174
xlngtvanC,9,21,2014,USA,Nevada,193,247,886,293,8,15,1995,6,male,0,0,14,0,31,white,17.37,1,28,160
ertwissen,2,14,2015,Italy,Milan,1257,247,394,325,9,31,1990,7,male,0,0,9,6,26,white,18.2,0,0,174
kenRneHya,12,15,2010,USA,Pittsburgh PA,426,247,9985,9,5,1,1990,1,male,0,0,9,0,15,latino,19.96,0,6,181
dafeesb,7,9,2009,USA,Stamford CT,350,247,1124,87,4,27,1984,1,male,0,0,10,18,44,white,36.61,1,42,167
bgtnerioa,6,12,2009,USA,Ashburn VA,230,247,2143,4365,9,23,1973,11,male,0,0,13,0,47,white,13.2,3,8,176
regdonrao,5,11,2010,USA,Charleston SC,795,247,313,189,8,1,1900,12,female,186,0,8,33,34,white,12.93768618,1,7,162
oiGer,4,19,2011,USA,Seattle WA,640,247,1040,39,4,18,1996,11,female,0,0,14,37,56,white,13.52,1,2,162
nPBuiontr,3,14,2013,Canada,Vancouver BC,163,247,1086,338,2,2,1949,4,female,0,0,11,32,52,white,15.09,0,0,166
ahuTayr,7,27,2011,USA,Anchorage,132,247,6371,425,2,18,1950,1,male,0,247,9,0,29,white,33.88,1,177,180
sotignjue,7,6,2011,South Africa,Johannesburg,465,247,3177,272,16,4,1950,5,male,0,0,15,0,50,white,36.13,0,0,178
posr7yte1,7,7,2010,USA,Philly,645,247,8886,272,9,1,1982,1,female,0,0,13,43,53,white,30.44,1,5,164
42toeham,3,7,2014,USA,New Orleans LA,146,247,11139,0,160,6,1954,3,female,186,0,13,22,31,white,33.31,0,0,163
cnrzduasj,3,28,2011,Canada,Montreal,667,247,3208,2065,9,11,1959,11,female,0,0,21,14,33,white,18.76,0,20,164
39b7kyyle,1,31,2015,Canada,Toronto ON,910,247,15445,0,65,1,1953,1,male,0,0,11,0,35,white,13.51,0,0,167
elurCaboi,6,28,2014,USA,NJNYC,1000,247,2385,838,3,21,1995,7,male,0,0,10,0,16,white,13.56,1,10,188
sobgiulam,11,20,2012,South Africa,South Africa,103,247,4831,76,17,28,1983,6,female,0,186,17,0,37,white,10.39,0,7,164
ctiknoins,2,12,2010,USA,Austin,258,247,3370,0,3,19,1960,4,female,0,0,8,14,27,white,30.59,0,0,164
ksubv,2,5,2009,USA,Houston TX,1023,247,670,47,6,26,1995,12,female,0,0,13,0,39,white,9,1,9,161
dtserodvo,1,21,2012,Germany,Hamburg,262,247,120,63,5,23,1960,3,male,0,0,10,0,31,white,8,0,0,174
l1eeWGrii,1,2,2013,USA,Buffalo NY,370,246,2101,1942,10,21,1999,2,male,0,0,12,40,43,white,21.46,2,26,181
ra9nbty87,9,25,2012,Belgium,Belgium,274,246,2845,3633,3,15,1942,9,female,0,0,14,0,39,white,29.41,1,1,156
sazlenadm,2,13,2011,USA,San Francisco,2001,246,8269,3,11,13,1989,11,male,0,0,9,0,48,white,34.38,2,14,168
Hrkapkiun,11,30,2011,South Africa,Johannesburg,1337,246,15831,13,22,3,1993,12,female,0,0,14,7,46,white,20.46,1,1249,152
5D0oSolol,9,24,2008,South Africa,South Africa,162,246,9411,270,14,29,1976,2,male,0,0,16,20,49,white,13.55,1,3,170
kjemd,6,5,2009,Canada,Ontario Canada,132,246,9286,47,9,4,1980,8,female,0,0,10,6,37,white,5.5,1,102,168
gzganhmbi,7,14,2009,USA,Tampa FL,436,246,990,148,1,12,1995,12,male,0,0,10,0,61,white,19.64,0,0,177
blGbuaePm,7,6,2013,USA,Michigan,337,246,2473,140,6,3,1987,4,female,0,0,10,0,35,white,23.59,1,1,164
bc17oop,10,24,2011,USA,New York NY USA,356,246,2810,16976,2,31,1985,12,male,0,0,12,21,40,white,31.27,0,11,181
xkWSsoMco,4,28,2014,Chile,Chile,248,246,2029,1302,9,1,2000,12,male,0,0,13,0,38,white,19.52,1,1321,170
eyMhheB0,10,19,2013,USA,Denver,1677,246,357,248,3,18,1988,3,male,0,246,11,8,38,white,6,1,143,180
eapdrsnrb,4,29,2009,USA,New York City NY,6,246,858,0,4,7,1988,7,female,0,0,11,0,50,persian,19.03,0,0,165
nidemnosm,6,18,2009,USA,Santa Barbara CA,436,246,15679,16,16,14,1967,3,male,0,0,12,9,44,white,21.81,1,1,183
iuafitsls,8,21,2008,India,Chennai India,523,246,2889,66,15,5,1980,5,male,0,0,12,20,0,white,28.37,0,1,168
coSieknst,9,23,2013,USA,usa,60,246,747,0,7,29,1988,2,female,0,0,11,12,44,white,41.45,0,0,161
TrgdAnTTS,7,26,2012,Earth,Worldwide,526,246,3082,208,10,9,1993,1,male,0,0,10,2,31,latino,29.56,0,0,179
aleDenx,7,7,2010,USA,So Cal,155,246,2890,1537,18,13,1988,1,female,0,0,14,22,22,white,28.11,1,349,168
ptnoaHelg,10,18,2013,USA,San Diego California,124,246,472,344,4,25,1995,10,male,0,0,10,9,32,white,27.3,1,102,169
vCenrTOne,3,20,2011,Earth,Global,157,246,8810,38,5,20,1981,3,female,0,0,11,0,25,white,23.46,0,0,167
northltec,3,2,2015,Mexico,Mexico,771,246,377,265,3,6,1963,1,male,0,246,14,0,41,white,14.01,1,1,177
gyagjeike,7,2,2009,USA,Vermont,92,246,20084,110,2,1,1982,1,female,0,0,7,0,53,white,22.22,1,97,158
eFalrTlsa,12,10,2011,USA,Phoenix AZ,398,245,17093,1206,13,3,1952,8,male,0,0,16,0,40,white,25.14,1,82,165
elsi62ggg,7,27,2009,India,Chennai,1584,245,6589,36,7,11,1984,6,male,0,0,11,18,65,white,20.37,0,0,170
oglntgobl,5,10,2012,USA,East Coast,171,245,16634,0,251,25,1965,5,male,245,0,10,24,32,white,12.26,0,0,165
eolgpirvn,5,22,2009,Argentina,Buenos Aires,109,245,1348,23,7,17,1988,2,male,0,0,14,13,40,white,9.5,1,1,175
0L0yoo2Tr,6,19,2013,USA,Montana,290,245,910,2129,4,7,1997,5,male,0,0,8,0,37,white,18.59,1,14,186
eidmsg,10,10,2007,USA,Baltimore Maryland,109,245,2707,74,20,27,1993,10,male,0,0,9,19,31,white,30.46236793,0,0,171
ocwStditu,3,14,2011,USA,Oklahoma,788,245,61583,2432,9,23,1960,6,male,0,0,15,0,21,white,17.83,1,6,171
akenecdyB,8,13,2013,Sweden,Stockholm,318,245,1272,1438,7,1,1972,1,male,0,0,11,21,34,white,40.83,1,31,185
JBroneens,7,31,2014,USA,Denver CO,2000,245,670,19,7,18,1967,3,male,0,0,13,25,38,indian,22.51,32,104,177
mhgsabri,12,30,2008,USA,Atlanta Georgia,263,245,502,926,6,22,1906,5,male,0,0,14,13,27,white,23.99,0,4,181
eBaonIich,11,17,2008,USA,Raleigh NC,275,245,347,5,10,28,1966,1,male,0,0,9,23,16,white,53.09339468,0,5,175
ilahmeilw,3,2,2011,USA,SF Bay Area,582,245,292,24,23,3,1964,8,male,0,0,14,26,55,persian,23.12,0,0,175
yDynBelea,1,17,2014,USA,Cincinnati OH,127,245,973,486,11,20,1990,10,male,0,0,8,0,48,white,40.46,2,5,185
llgboeag,2,7,2009,Spain,Espana,1000,244,3126,938,4,18,1996,10,male,0,0,15,-8,29,white,5.5,1,4,167
onWjblam,7,6,2010,USA,Seattle WA,452,244,3080,47,10,13,1988,6,male,0,0,4,12,22,white,42.07,0,0,179
ucDaapici,10,11,2011,India,Bangalore,194,244,1250,418,0,15,1975,6,male,244,244,13,17,29,white,24.38,1,8,175
nsbaBoik,4,27,2009,USA,Massachusetts,494,244,3205,1136,14,16,1994,7,male,0,0,12,5,31,white,44.39,0,103,180
oweesntsl,2,13,2014,USA,Atlanta,598,244,5572,10519,6,2,1982,7,male,0,0,13,4,34,white,9.5,0,111,173
kearncihe,10,18,2013,USA,Indianapolis Indiana,354,244,441,327,1,4,1998,2,male,0,0,13,17,48,white,43.35755713,0,7,192
safmabraT,8,2,2013,USA,Omaha NE,469,244,2166,1354,11,22,1987,11,male,0,0,12,0,24,white,26.56,1,1211,155
15o3era3v,1,31,2015,USA,Connecticut,100,244,14750,0,33,21,1984,5,female,0,0,17,0,0,white,5,1,48,151
HtahWpDuo,5,3,2011,USA,Silicon Valley CA,178,244,69921,645,4,10,1994,4,male,0,0,14,0,60,white,11.82,1,1,176
ctyTrySao,1,25,2012,USA,Nebraska,158,244,180,70,1,1,1944,1,female,0,0,17,24,46,white,7.5,0,0,164
piagkv,6,1,2011,USA,San Jose,151,244,2159,110,16,18,1984,5,male,0,0,14,0,33,white,13.53,0,0,183
reksBeote,10,18,2013,Brazil,Brazil,375,244,380,332,3,1,1992,1,male,0,0,9,19,22,white,26.45,1,11,176
padiraiem,1,20,2010,Australia,Melbourne Australia,554,244,6569,488,5,12,1957,4,male,0,0,13,0,36,latino,30.84,2,6,175
adkiqo,5,26,2009,USA,Seattle Washington,488,244,4818,378,6,1,1986,1,male,0,0,16,34,35,white,5.5,0,0,167
TmsrChzan,9,9,2009,USA,Minneapolis MN,266,244,4805,2902,0,13,1969,5,male,244,244,11,11,35,white,18.88,1,240,172
mkonir,9,16,2009,USA,Madison WI,150,244,1345,55,4,2,1961,5,female,0,0,11,21,33,white,22.26,0,5,157
AliaoLtsR,1,21,2013,USA,Buffalo NY,647,244,970,276,5,7,1990,7,male,0,0,8,12,31,white,27.24,1,1,179
yraoVnSki,1,13,2010,USA,South Florida,278,244,2277,6,15,10,1970,9,male,0,0,18,0,29,white,34.15,0,109,179
ataiazVao,12,5,2011,USA,Pittsburgh PA,219,243,5842,846,0,19,1997,2,female,0,0,11,0,25,white,26.25,0,0,158
hsIlCliQ,6,18,2009,Earth,Planet Earth,536,243,1460,46,5,29,1964,11,male,0,243,9,9,37,white,18.99,2,168,184
eyeSnkWtc,2,13,2011,Canada,Montreal Canada,271,243,9341,3781,0,5,1990,11,male,0,0,13,4,33,white,10.84,1,260,180
JoCnhaoat,6,27,2013,England,Liverpool,1027,243,154,0,2,26,1995,2,male,0,0,11,9,42,white,26.21,1,2,170
kwsdkie,12,14,2009,USA,Tampa FL,101,243,67,27,0,14,1992,10,female,0,0,10,27,24,white,36.83,0,0,159
odmoznrrj,1,6,2010,Nigeria,Lagos Nigeria,448,243,1836,0,6,2,1980,6,male,0,0,8,0,38,white,15.03,0,0,181
dSrwdnath,8,3,2011,USA,Mississippi,125,243,680,75,1,14,1932,7,female,0,183,13,12,28,white,10.76,0,0,161
eilmIHaae,5,18,2012,USA,NEW YORK,1002,243,3452,770,0,1,1956,1,male,0,243,9,34,48,white,33.52,1,11,170
iyMrtBsow,11,29,2014,Portugal,Portugal,397,243,1187,772,6,12,1996,2,male,0,0,15,0,0,latino,35.33,1,644,186
B3kbcYsu,10,19,2013,USA,Akron Ohio,131,243,436,339,4,2,1988,9,male,0,243,13,39,49,white,8,0,0,179
cTidarWer,10,2,2013,Australia,Melbourne Australia,1,243,6509,0,1,17,1985,4,female,0,0,9,0,50,white,19.27,0,0,158
nmythdaaa,11,20,2009,USA,Newport Beach CA,481,243,13043,1195,14,12,1982,8,male,0,0,13,0,45,latino,27.31,2,12,182
3t4r8m,6,18,2009,USA,Bay Area CA,121,243,18190,2542,3,4,1967,1,female,0,0,14,27,39,white,28.95,0,0,160
nsalntsrm,6,9,2011,USA,Denver CO,307,243,1215,2,5,3,1979,10,male,0,0,13,28,32,white,29.77,0,0,191
AptSreate,10,16,2014,USA,Rochester NY,0,242,11633,1,14,28,1941,3,female,0,0,10,30,55,white,25.14,0,10,164
xlaenliw,12,11,2012,Germany,Berlin,149,242,941,419,21,1,1969,3,male,0,0,10,8,21,white,41.52,1,3,163
btrjpetia,10,10,2010,USA,Puerto Rico,478,242,21774,1680,2,9,1963,3,male,0,0,13,30,45,white,25.13,1,87,193
umacikana,1,15,2013,USA,Bakersfield,126,242,1125,177,10,14,1992,8,female,0,0,7,19,41,white,20.6,0,1,162
eegnsbtii,9,5,2007,Mexico,Mexico,107,242,727,195,9,22,1993,4,female,0,0,13,11,44,white,11.22197549,0,107,170
hescidpcd,10,3,2011,USA,Orlando FL,148,242,3784,3688,0,1,1980,5,female,0,0,9,43,45,white,9.5,0,0,159
rneeddabn,8,6,2008,Greece,Athens Greece,182,242,1663,214,14,16,1981,6,male,0,0,15,24,31,white,34.86,0,0,175
PranoFelt,10,19,2013, Germany,Frankfurt Germany,135,242,456,391,4,25,1991,5,male,0,0,13,0,24,white,20.96,1,102,192
rVCoodeDo,4,27,2013,USA,Oklahoma City OK,23,242,692,295,14,6,1950,1,female,0,0,12,13,25,white,30.45,1,4,163
dmioseMng,7,30,2009,USA,East Coast,180,242,421,4,5,23,1996,7,male,0,0,14,12,21,white,20.7,1,3,169
aydebsbrn,12,8,2013,Australia,Australia,171,242,22122,7218,3,15,1963,9,male,0,242,14,5,52,white,10.34,0,0,177
s9iSx,2,15,2011,Earth,Worldwide,134,242,2904,15,57,5,1989,1,male,0,242,13,17,55,white,27.93,1,25,172
insoldsig,9,18,2014,USA,San Francisco CA,86,242,287,282,7,17,1985,6,female,0,182,12,23,27,white,6,2,317,171
h5al4Sler,10,21,2010,USA,San Jose CA,70,242,285,5,1,15,1952,9,male,0,0,13,1,53,white,19.91,0,0,174
cSayMhGou,1,9,2012,Singapore,Singapore,181,241,7102,351,0,10,1988,1,male,0,0,14,9,35,white,26.76,0,12,182
es2twnost,12,18,2010,USA,Maryland USA,298,241,833,118,6,2,1970,11,male,0,0,16,39,0,white,37.56,0,0,175
erorsniht,3,21,2009,USA,Durham NC,266,241,5195,701,8,6,1976,10,male,0,0,13,0,48,white,21.12,1,5,175
nayaalasa,3,30,2015,USA,Omaha NE,98,241,67058,59,59,17,1990,10,male,0,0,17,1,37,white,7,0,2,180
a7s6irdln,7,11,2010,Canada,Toronto Ontario,974,241,13932,738,13,15,1977,11,male,0,241,12,0,43,white,7,1,25,180
irbhJsNSe,8,6,2009,USA,San Francisco CA,204,241,10949,62995,3,1,2000,12,male,0,0,12,40,48,white,18.93,0,0,175
yifistnko,3,4,2014,USA,Oklahoma,294,241,2183,1295,9,21,1995,7,male,0,0,12,0,45,white,31.32,1,7,169
gponaets,10,16,2012,USA,Mississippi,799,241,660,90,6,12,1968,3,male,241,241,11,7,44,white,32,1,1,174
zacllymoB,11,29,2011,Spain,Spain,1345,241,15836,13,28,1,1990,1,male,0,0,11,-2,52,white,26.79,1,813,178
emGoysodo,7,15,2011,USA,Chicago IL,593,241,829,174,12,16,1972,2,male,0,0,11,0,0,white,13.45,1,4,178
mmeejpac,7,31,2011,USA,Boston,408,241,4530,109,31,5,1993,10,male,0,0,15,0,17,asian,29.4,0,11,167
cieanksiH,4,2,2013,USA,Philly,552,241,9709,0,166,14,1944,8,male,0,0,14,22,21,white,11.09,1,9,186
AlteimndE,1,11,2007,Japan,Tokyo,22,241,38,0,1,14,1999,1,male,0,0,16,30,48,white,26.95,0,0,169
iatRauaxJ,10,18,2013,France,France,126,241,439,341,4,4,1992,12,male,0,0,16,29,48,white,13.03,1,48,173
rmkuona,11,11,2009,Argentina,Argentina,291,241,320,22,0,13,1956,2,male,0,0,16,0,38,persian,36.08,1,1,168
9on,3,17,2015,USA,Miami Beach,196,241,9874,7,19,4,1992,3,male,0,241,15,24,27,white,13.75,2,277,182
juiTkOa,10,29,2013,USA,Investors Hangout,230,240,2266,968,0,20,1978,5,male,0,0,11,16,42,white,19.14,1,3,176
faatirx,4,6,2009,England,Coventry,230,240,3489,43,13,1,1990,1,male,0,0,14,47,36,white,23.14,0,0,178
SoCn3P,4,8,2015,USA,NASDAQ,28,240,3,1,0,1,1992,1,male,0,0,12,0,37,white,10.69,0,0,175
rrniitygn,3,2,2011,France,Paris,308,240,385,89,0,22,1966,5,female,0,181,11,0,22,white,18.36,0,0,161
cmingRko,1,11,2012,USA,Long Island NY,464,240,5649,2384,7,7,1986,3,male,0,0,12,8,14,arab,34.99,0,0,180
oahrib,8,7,2009,Philippines,Philippines,63,240,2742,187,9,1,2000,3,female,0,0,11,22,35,white,28.8,1,2,161
lIheTTirB,1,21,2015,USA,Montana,554,240,143,35,6,20,1989,12,male,0,0,11,12,57,white,31.71,1,439,181
i5cr5a84g,2,6,2015,USA,San Francisco,155,240,14719,0,21,1,1987,1,male,0,0,9,0,28,pacific islander,33.79,2,31,177
e1xce1xhm,7,11,2009,USA,Orlando Florida,165,240,3630,491,3,28,1990,2,male,0,0,10,0,62,white,16.98,1,1,173
pitpenaas,9,21,2010,India,Gurgaon,593,240,1226,82,12,16,1975,8,male,0,0,8,27,20,white,15.85,0,1,171
istMrktee,8,3,2012,USA,New Jersey USA,2001,240,1976,1,7,21,1946,12,female,0,0,13,7,47,white,12.87,0,3,155
taprrajms,11,8,2010,USA,Alexandria VA,1690,240,29749,53,67,27,1952,10,male,0,0,12,0,40,white,48.82,1,13,183
BCasgR,11,19,2012,USA,Columbus OH,588,240,1024,582,14,11,1986,2,male,0,0,10,14,51,indian,30.18,0,16,180
hatssidun,2,5,2015,Canada,Toronto Ontario Canada,255,240,4700,8194,4,1,1990,1,male,0,0,7,14,42,white,30.23,0,0,168
ehmeygyia,11,21,2009,USA,Illinois,588,240,1479,14,3,1,2000,1,male,0,0,12,0,38,asian,31.6,1,6,187
ltmclim81,4,6,2009,USA,Las Vegas NV,551,240,2809,4101,10,5,1990,8,female,0,0,18,10,33,white,11.91,2,7,168
lOAha,3,29,2009,USA,Pennsylvania,2000,240,1633,34,5,26,1965,10,male,240,0,15,25,58,white,32.67,1,14,171
IccneoCnn,7,19,2013,USA,Maryland USA,469,239,512,136,13,11,1995,8,female,0,0,21,0,29,white,10.25,1,134,156
rmesoEhCy,10,1,2009,Denmark,Copenhagen,209,239,32607,47,6,1,2000,10,male,239,239,13,26,49,white,26.74,1,109,178
pralideao,11,11,2014,USA,Orlando FL,178,239,2655,21,71,19,1979,10,female,0,0,15,20,36,white,19.14,4,16,162
haWorlFtd,12,22,2011,Mexico,Mexico,551,239,1853,209,10,27,1977,1,female,180,0,14,14,10,white,20.63,1,2,163
njairz,9,17,2009,USA,Wall Street,147,239,16380,69,5,7,1960,1,male,0,0,13,47,26,white,7.5,0,12,177
nigalming,6,18,2009,USA,United States,462,239,385,44,8,22,1965,4,female,0,0,13,22,45,white,31.58,0,0,159
aiaAXZYcL,10,7,2014,USA,Irvine CA,342,239,179,24,29,6,1954,2,male,0,0,10,12,38,white,46.51,0,0,178
s32B4yae,12,11,2011,USA,Cleveland Ohio,42,239,4503,4,7,26,1938,1,female,0,0,13,0,60,white,14.11,0,0,166
adpma1lhi,9,28,2011,Kenya,Nairobi Kenya,213,239,8913,64,17,1,1960,1,male,0,0,12,0,46,white,34.84,2,25,175
aealldoa,8,3,2011,USA,Detroit MI,1123,239,1894,45,2,9,1985,11,female,0,0,18,0,25,white,36.73,1,19,168
creacrusl,1,14,2015,Ireland,Ireland,1209,239,444,481,0,5,1960,12,female,0,0,10,0,45,white,9,1,140,158
21amad1eg,6,27,2009,USA,New Jersey,443,239,3904,67,2,3,1945,2,male,0,0,10,0,44,persian,13.68,0,0,170
KDneleelr,2,12,2012,USA,Malaysia,593,239,174,167,3,14,1956,12,female,0,180,9,0,33,native american,20.66,1,1,163
ookmootk,5,19,2012,USA,Indiana,334,239,1945,133,2,11,1955,1,female,0,180,11,18,41,white,6,1,57,167
albocikB9,6,20,2013,Scotland,Scotland,219,239,4604,13,6,1,1985,1,male,0,0,12,16,44,white,13.78,0,17,178
rlrapyo,10,12,2011,Earth,Earth,732,239,3218,509,10,1,1976,9,female,0,0,11,16,36,white,20.07,0,0,159
cmhcj,4,23,2009,USA,Anchorage,89,239,2813,1546,7,1,1988,2,female,0,0,8,-5,34,white,22.58,0,0,166
epMBsWeko,10,26,2014,USA,Houston TX,328,239,234,18,5,1,2000,3,female,180,0,8,22,30,white,8.5,0,0,167
oodvpyWlt,11,29,2011,USA,New York City NY,1256,239,15403,13,28,9,1970,9,male,0,0,10,0,36,white,54.96930875,0,0,170
0bd3sa3Me,5,4,2012,USA,Fremont CA,151,239,2106,167,0,30,1975,7,male,0,0,16,26,33,white,27.38,1,48,181
ore1ndgt3,6,3,2012,India,Hyderabad,270,239,641,806,0,19,1974,11,male,0,0,6,0,30,white,29.85,1,4,172
ahszyheoh,11,5,2013,USA,Richmond VA,413,239,2987,288,0,7,1967,12,male,0,0,6,0,26,white,68.77325276,0,1,174
yBDwrayBe,3,12,2011,USA,Chicago,405,239,2502,310,1,6,1969,1,male,0,0,10,0,47,white,27.6,1,43,169
eteoirxds,3,20,2014,Kenya,Nairobi,56,239,64833,2,10,9,1991,1,male,0,0,15,39,29,white,96.74646617,0,0,170
plecaatib,6,11,2009,USA,Louisville KY,87,239,1750,2,13,20,1975,1,male,0,0,15,30,0,white,18.95,0,0,173
3Aoa711or,2,6,2015,USA,Birmingham AL,660,239,14580,0,29,22,1986,12,male,0,0,9,17,39,white,24.54,1,1,170
OearytdwT,1,18,2014,England,Coventry,100,239,3260,383,19,21,1997,12,male,0,0,12,0,46,white,34.72,0,0,168
nrmekooin,10,18,2011,USA,Sacramento CA,335,239,5268,0,14,10,1993,10,male,0,0,15,1,18,white,7.5,0,0,181
hahahmham,11,12,2009,USA,Miami,289,238,1603,132,11,15,1992,2,male,0,0,13,0,39,white,34.27,0,0,175
zMBo,4,6,2009,USA,North America,330,238,806,9,12,17,1966,2,male,0,0,14,0,39,white,45.58,0,0,172
clhetairr,7,9,2009,India,Pune India,241,238,2440,362,5,3,1985,11,female,0,0,15,0,39,white,9.5,1,2,155
IAUHGTAOB,3,7,2014,USA,Oakland,743,238,3506,30,8,24,1965,12,female,0,0,10,33,34,white,12.35,1,7,158
lEaCDssrh,12,11,2008,Italy,Italy,185,238,988,19,11,19,1954,5,female,179,0,12,0,45,white,25.64,0,0,169
lagmouarh,1,24,2011,USA,South Carolina,1,238,3306,4,12,10,1966,1,male,0,0,9,12,47,white,23.45,0,25,175
mGOfdelao,12,28,2013,Argentina,Argentina,222,238,972,1056,2,28,1996,5,male,0,0,10,10,30,white,26.71,1,105,178
aedrohdnd,4,10,2009,Philippines,Philippines,590,238,1543,102,5,24,1988,12,male,0,0,10,0,24,white,30.19,0,42,171
ilsvyuiio,8,7,2014,Earth,World,467,238,2764,1287,9,28,1955,4,female,0,179,15,0,42,white,39.27,61,132,167
rvrryieha,8,21,2011,USA,SF CA,139,238,247,0,0,10,1984,2,male,0,0,12,0,35,white,29.33,1,2,182
DEvailysl,12,2,2013,USA,Florida USA,12,238,1526,42,9,3,1994,7,male,238,238,11,0,50,white,22.73,0,0,173
l233xe1xx,10,8,2013,Italy,Italy,175,238,1661,19,14,17,1990,8,female,0,0,15,11,59,white,9,1,2,169
tsrczua,10,9,2014,Canada,Toronto Ontario Canada,1046,238,34468,0,73,9,1976,8,male,0,0,13,18,44,indian,22.55,1,33,173
A3rePri3t,4,20,2013,USA,Vermont,949,238,16313,4526,5,4,1977,2,male,0,238,15,0,42,white,6.5,1,3,176
LACJJ,9,5,2010,South Africa,Johannesburg South Africa,214,238,12882,744,3,5,1982,1,male,0,0,12,0,28,white,6.5,0,0,183
lacfesnag,7,14,2010,USA,Brooklyn New York,263,238,1769,351,1,1,1998,1,male,238,238,12,0,42,white,26.09,1,3,185
etehn8eu9,4,1,2014,France,France,84,238,73,23,0,24,1933,8,male,0,0,13,0,28,white,11.44,0,0,182
rkntcMaae,11,29,2011,Earth,International,143,238,1452,11,11,20,1943,7,female,0,0,13,0,17,white,33.75,0,0,160
7iyVralel,2,9,2011,USA,Irvine CA,792,238,3887,6838,8,27,1994,1,male,0,0,11,0,51,asian,11.03,0,0,175
bt3e22rlt,7,10,2013,USA,Philadelphia,574,238,5220,764,14,2,1969,12,female,0,0,14,24,37,white,5.5,1,1,163
ySvDktoSa,4,3,2009,USA,NY,206,238,232,23,18,10,1949,10,female,0,0,14,17,43,white,11.02,0,1,162
a1agRuAq,9,25,2012,USA,Cincinnati OH,157,238,6855,482,20,20,1993,5,female,0,0,14,-4,31,white,15.6,1,17,164
aVXiattin,8,7,2013,USA,San Jose California,177,238,21,187,3,12,1982,5,female,0,0,9,16,37,latino,15.17,0,0,161
rmoaiomna,11,5,2014,USA,Pittsburgh PA,135,238,8014,17,3,4,1973,3,male,0,0,12,0,32,white,40.96331595,1,72,176
TdCooabrI,11,7,2011, Germany,Frankfurt Germany,1119,238,2733,936,74,18,1959,7,male,0,0,11,25,28,white,27.55,1,7,176
uthhaldhi,6,28,2009,Canada,Canada,194,238,10236,1671,8,22,1961,7,female,0,0,12,9,23,white,28.85,1,48,164
aij55jkh,8,22,2013,USA,Nebraska,462,238,5433,3170,15,4,1943,12,female,0,0,9,32,33,white,12.30943521,1,44,167
RreiigniR,10,15,2013,USA,New Jersey,357,238,1711,2161,4,4,1954,1,female,0,0,16,14,38,white,29.39,1,6,170
skoLkeiob,6,4,2009,USA,Missouri,837,238,636,17,6,1,1981,8,male,0,0,13,0,47,white,27.16,0,0,180
Muollinon,3,10,2015,USA,U.S.A.,973,238,2709,28,1,16,1975,1,female,0,0,13,1,38,white,23.98,1,17,164
uaefrrsto,6,6,2014,USA,San Jose CA,215,237,560,296,2,15,1969,12,male,0,0,16,0,54,latino,70.49716655,1,768,182
necunrb,9,18,2009,USA,Oakland CA,405,237,732,77,0,17,1957,1,male,0,237,15,4,39,white,23.45,0,0,176
7nrRraWay,12,8,2011,Ireland,Dublin Ireland,686,237,3282,1151,0,28,1994,1,male,0,0,12,0,32,white,52.75160229,0,0,178
Lmehemonn,3,23,2013,Ireland,Ireland,42,237,10260,881,14,9,1989,4,male,0,0,11,16,28,white,38.5,0,0,158
3ktosRcbo,5,8,2013,Italy,Milan,400,237,2377,262,12,3,1955,4,male,0,0,16,0,41,white,87.03330567,0,0,178
rgr5ab,2,2,2011,Canada,Canada,738,237,22679,5328,23,1,1980,1,male,0,0,10,8,29,white,18.05,2,6,175
tbrspanes,3,12,2010,United Arab Emirates,United Arab Emirates,188,237,1815,476,9,29,1959,4,male,0,0,14,0,25,white,39.72,0,0,167
